,LOCATION,WIDTH,DEPTH,X_COORDINATE,HEIGHT,X,AISLE,Y,MAXIMUM_VOLUME,Z,CURRENT_ASSIGNED_SKU,CENTERAXIS,BAY
408,DC3319,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,139.4764,1.3937,0.0,1035160.0,X,0
409,DC3349,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,139.4764,1.3937,1.2954,1037839.0,X,0
410,DC3315,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,140.7205,1.3937,0.0,1035151.0,X,0
411,DC3345,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,140.7205,1.3937,1.2954,1028398.0,X,0
412,DC3311,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,141.9646,1.3937,0.0,1035635.0,X,0
413,DC3341,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,141.9646,1.3937,1.2954,1021485.0,X,0
414,DC3239,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,139.0412,0.2061,1.524,1035138.0,X,0
415,DC3238,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,139.4144,0.2061,1.524,1036208.0,X,0
416,DC3237,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,139.7876,0.2061,1.524,1021376.0,X,0
417,DC3236,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,140.1608,0.2061,1.524,1031785.0,X,0
418,DC3235,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,140.534,0.2061,1.524,1043346.0,X,0
419,DC3234,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,140.9072,0.2061,1.524,1034548.0,X,0
420,DC3233,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,141.2804,0.2061,1.524,1001822.0,X,0
421,DC3232,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,141.6536,0.2061,1.524,1001349.0,X,0
422,DC3231,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,142.0268,0.2061,1.524,1042025.0,X,0
423,DC3230,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,142.4,0.2061,1.524,1034553.0,X,0
424,DC3229,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,139.0412,0.2061,1.0668,1037231.0,X,0
425,DC3228,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,139.4144,0.2061,1.0668,1036697.0,X,0
426,DC3227,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,139.7876,0.2061,1.0668,1034814.0,X,0
427,DC3226,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,140.1608,0.2061,1.0668,1038186.0,X,0
428,DC3225,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,140.534,0.2061,1.0668,1037496.0,X,0
429,DC3224,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,140.9072,0.2061,1.0668,1033967.0,X,0
430,DC3223,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,141.2804,0.2061,1.0668,1033694.0,X,0
431,DC3222,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,141.6536,0.2061,1.0668,1042151.0,X,0
432,DC3221,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,142.0268,0.2061,1.0668,,X,0
433,DC3220,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,142.4,0.2061,1.0668,1026254.0,X,0
434,DC3219,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,139.0412,0.2061,0.38,1034365.0,X,0
435,DC3218,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,139.4144,0.2061,0.38,1044112.0,X,0
436,DC3217,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,139.7876,0.2061,0.38,1038172.0,X,0
437,DC3216,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,140.1608,0.2061,0.38,1044110.0,X,0
438,DC3215,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,140.534,0.2061,0.38,1002909.0,X,0
439,DC3214,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,140.9072,0.2061,0.38,1029577.0,X,0
440,DC3213,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,141.2804,0.2061,0.38,1044111.0,X,0
441,DC3212,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,141.6536,0.2061,0.38,1038113.0,X,0
442,DC3211,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,142.0268,0.2061,0.38,1034546.0,X,0
443,DC3210,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,142.4,0.2061,0.38,1034440.0,X,0
444,DC3039,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,142.7735,0.2061,1.524,1029578.0,X,0
445,DC3038,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,143.1467,0.2061,1.524,1026309.0,X,0
446,DC3037,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,143.5199,0.2061,1.524,1038180.0,X,0
447,DC3036,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,143.8931,0.2061,1.524,1030053.0,X,0
448,DC3035,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,144.2663,0.2061,1.524,1028239.0,X,0
449,DC3034,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,144.6395,0.2061,1.524,1030059.0,X,0
450,DC3033,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,145.0127,0.2061,1.524,1041881.0,X,0
451,DC3032,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,145.3859,0.2061,1.524,1000246.0,X,0
452,DC3031,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,145.7591,0.2061,1.524,1001443.0,X,0
453,DC3030,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,146.1323,0.2061,1.524,1026701.0,X,0
454,DC3029,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,142.7735,0.2061,1.0668,1033939.0,X,0
455,DC3028,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,143.1467,0.2061,1.0668,1001483.0,X,0
456,DC3027,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,143.5199,0.2061,1.0668,1038181.0,X,0
457,DC3026,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,143.8931,0.2061,1.0668,1029346.0,X,0
458,DC3025,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,144.2663,0.2061,1.0668,1030058.0,X,0
459,DC3024,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,144.6395,0.2061,1.0668,1030901.0,X,0
460,DC3023,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,145.0127,0.2061,1.0668,1012059.0,X,0
461,DC3022,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,145.3859,0.2061,1.0668,1008865.0,X,0
462,DC3021,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,145.7591,0.2061,1.0668,1000787.0,X,0
463,DC3020,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,146.1323,0.2061,1.0668,1043703.0,X,0
464,DC3019,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,142.7735,0.2061,0.38,1007380.0,X,0
465,DC3018,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,143.1467,0.2061,0.38,1029579.0,X,0
466,DC3017,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,143.5199,0.2061,0.38,1036701.0,X,0
467,DC3016,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,143.8931,0.2061,0.38,1037974.0,X,0
468,DC3015,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,144.2663,0.2061,0.38,1043239.0,X,0
469,DC3014,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,144.6395,0.2061,0.38,1037976.0,X,0
470,DC3013,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,145.0127,0.2061,0.38,1034545.0,X,0
471,DC3012,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,145.3859,0.2061,0.38,1037978.0,X,0
472,DC3011,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,248.9581,DC,145.7591,0.2061,0.38,1035636.0,X,0
473,DC3010,0.590689608284576,0.590689608284576,246.5578,0.5906896082845761,244.1575,DC,146.1323,0.2061,0.38,1038000.0,X,0
474,DC3119,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,143.2087,1.3937,0.0,1035144.0,X,0
475,DC3149,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,143.2087,1.3937,1.2954,1019313.0,X,0
476,DC3115,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,144.4528,1.3937,0.0,1030736.0,X,0
477,DC3145,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,144.4528,1.3937,1.2954,1019317.0,X,0
478,DC3111,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,145.6969,1.3937,0.0,1043241.0,X,0
479,DC3141,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,145.6969,1.3937,1.2954,1042024.0,X,0
480,DC2919,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,146.941,1.3937,0.0,1032876.0,X,0
481,DC2949,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,146.941,1.3937,1.2954,1044732.0,X,0
482,DC2915,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,148.1851,1.3937,0.0,1032875.0,X,0
483,DC2945,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,148.1851,1.3937,1.2954,1032036.0,X,0
484,DC2911,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,149.4292,1.3937,0.0,,X,0
485,DC2941,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,149.4292,1.3937,1.2954,1013125.0,X,0
486,DC2818,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,146.941,2.5261,0.0,1032261.0,X,0
487,DC2814,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,148.1851,2.5261,0.0,1032266.0,X,0
488,DC2810,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,149.4292,2.5261,0.0,1038393.0,X,0
489,DC2618,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,150.6733,2.5261,0.0,1034558.0,X,0
490,DC2614,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,151.9174,2.5261,0.0,,X,0
491,DC2610,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,153.1615,2.5261,0.0,1034552.0,X,0
492,DC2719,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,150.6733,1.3937,0.0,1030896.0,X,0
493,DC2749,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,150.6733,1.3937,1.2954,1039943.0,X,0
494,DC2715,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,151.9174,1.3937,0.0,1034309.0,X,0
495,DC2745,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,151.9174,1.3937,1.2954,1037695.0,X,0
496,DC2711,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,153.1615,1.3937,0.0,1034307.0,X,0
497,DC2741,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,153.1615,1.3937,1.2954,1028403.0,X,0
498,DC2519,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,154.4056,1.3937,0.0,1017441.0,X,0
499,DC2549,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,154.4056,1.3937,1.2954,1019316.0,X,0
500,DC2515,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,155.6497,1.3937,0.0,1037842.0,X,0
501,DC2545,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,155.6497,1.3937,1.2954,1019318.0,X,0
502,DC2511,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,156.8938,1.3937,0.0,1029660.0,X,0
503,DC2541,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,156.8938,1.3937,1.2954,1037837.0,X,0
504,DC2418,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,154.4056,2.5261,0.0,,X,0
505,DC2414,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,155.6497,2.5261,0.0,1034570.0,X,0
506,DC2410,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,156.8938,2.5261,0.0,1032267.0,X,0
507,DC2218,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,158.1379,2.5261,0.0,1038394.0,X,0
508,DC2214,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,159.382,2.5261,0.0,1008642.0,X,0
509,DC2210,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,160.6261,2.5261,0.0,1038576.0,X,0
510,DC2319,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,158.1379,1.3937,0.0,1027488.0,X,0
511,DC2349,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,158.1379,1.3937,1.2954,1005570.0,X,0
512,DC2315,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,159.382,1.3937,0.0,1038395.0,X,0
513,DC2345,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,159.382,1.3937,1.2954,1001400.0,X,0
514,DC2311,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,160.6261,1.3937,0.0,1039904.0,X,0
515,DC2341,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,160.6261,1.3937,1.2954,1028270.0,X,0
516,DC2119,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,161.8702,1.3937,0.0,,X,0
517,DC2149,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,161.8702,1.3937,1.2954,1028641.0,X,0
518,DC2115,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,163.1143,1.3937,0.0,1031902.0,X,0
519,DC2145,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,163.1143,1.3937,1.2954,1003732.0,X,0
520,DC2111,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,164.3584,1.3937,0.0,,X,0
521,DC2141,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,164.3584,1.3937,1.2954,1003731.0,X,0
522,DC2018,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,161.8702,2.5261,0.0,1012460.0,X,0
523,DC2014,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,163.1143,2.5261,0.0,1034555.0,X,0
524,DC2010,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,164.3584,2.5261,0.0,1034583.0,X,0
525,DC1818,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,165.6025,2.5261,0.0,1014054.0,X,0
526,DC1814,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,166.8466,2.5261,0.0,1041880.0,X,0
527,DC1810,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,168.0907,2.5261,0.0,1013555.0,X,0
528,DC1919,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,165.6025,1.3937,0.0,1044788.0,X,0
529,DC1949,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,165.6025,1.3937,1.2954,1035311.0,X,0
530,DC1915,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,166.8466,1.3937,0.0,1044787.0,X,0
531,DC1945,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,166.8466,1.3937,1.2954,,X,0
532,DC1911,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,168.0907,1.3937,0.0,1044789.0,X,0
533,DC1941,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,168.0907,1.3937,1.2954,1041212.0,X,0
534,DC1719,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,169.3348,1.3937,0.0,1037917.0,X,0
535,DC1749,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,169.3348,1.3937,1.2954,1007926.0,X,0
536,DC1715,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,170.5789,1.3937,0.0,1037916.0,X,0
537,DC1745,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,170.5789,1.3937,1.2954,1000209.0,X,0
538,DC1711,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,171.823,1.3937,0.0,1037921.0,X,0
539,DC1741,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,171.823,1.3937,1.2954,1025273.0,X,0
540,DC1618,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,169.3348,2.5261,0.0,1034547.0,X,0
541,DC1614,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,170.5789,2.5261,0.0,1002457.0,X,0
542,DC1610,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,171.823,2.5261,0.0,1044172.0,X,0
543,DC1418,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,173.0671,2.5261,0.0,1004267.0,X,0
544,DC1414,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,174.3112,2.5261,0.0,,X,0
545,DC1410,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,175.5553,2.5261,0.0,1014071.0,X,0
546,DC1519,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,173.0671,1.3937,0.0,1016547.0,X,0
547,DC1549,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,173.0671,1.3937,1.2954,1040117.0,X,0
548,DC1515,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,174.3112,1.3937,0.0,1031907.0,X,0
549,DC1545,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,174.3112,1.3937,1.2954,1031446.0,X,0
550,DC1511,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,175.5553,1.3937,0.0,1032262.0,X,0
551,DC1541,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,175.5553,1.3937,1.2954,1031445.0,X,0
552,DC1319,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,176.7994,1.3937,0.0,1032263.0,X,0
553,DC1349,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,176.7994,1.3937,1.2954,1031444.0,X,0
554,DC1315,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,178.0435,1.3937,0.0,1037919.0,X,0
555,DC1345,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,178.0435,1.3937,1.2954,1012580.0,X,0
556,DC1311,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,179.2876,1.3937,0.0,1037918.0,X,0
557,DC1341,1.1170083853065893,1.1170083853065893,246.5578,1.1170083853065893,248.9581,DC,179.2876,1.3937,1.2954,,X,0
558,DC1218,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,176.7994,2.5261,0.0,1000647.0,X,0
559,DC1214,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,178.0435,2.5261,0.0,1009498.0,X,0
560,DC1210,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,244.1575,DC,179.2876,2.5261,0.0,,X,0
561,PALDC1018,1.0,1.0,246.5578,0.0373,244.1575,DC,176.4538,0.0373,0.0,,X,0
562,PALDC1014,1.0,1.0,246.5578,0.0373,244.1575,DC,177.673,0.0373,0.0,,X,0
563,PALDC1010,1.0,1.0,246.5578,0.0373,244.1575,DC,178.8922,0.0373,0.0,,X,0
564,DC1119,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,248.9581,DC,180.5317,2.5261,0.0,1042825.0,X,0
565,DC1115,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,248.9581,DC,181.7758,2.5261,0.0,1042826.0,X,0
566,DC1111,1.361915553281094,1.361915553281094,246.5578,1.361915553281094,248.9581,DC,183.0199,2.5261,0.0,,X,0
567,DD1111,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,183.0199,2.5261,0.0,1034551.0,X,0
568,DD1115,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,181.7758,2.5261,0.0,1000857.0,X,0
569,DD1119,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,180.5317,2.5261,0.0,1034559.0,X,0
570,DD1010,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,183.0199,2.5261,0.0,1026741.0,X,0
571,DD1014,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,181.7758,2.5261,0.0,1044698.0,X,0
572,DD1018,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,180.5317,2.5261,0.0,1044696.0,X,0
573,DD1210,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,179.2876,2.5261,0.0,1032260.0,X,0
574,DD1214,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,178.0435,2.5261,0.0,1011935.0,X,0
575,DD1218,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,176.7994,2.5261,0.0,1000646.0,X,0
576,DD1311,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,179.2876,2.5261,0.0,1007378.0,X,0
577,DD1315,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,178.0435,2.5261,0.0,1044694.0,X,0
578,DD1319,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,176.7994,2.5261,0.0,1036212.0,X,0
579,DD1511,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,175.5553,2.5261,0.0,1023656.0,X,0
580,DD1515,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,174.3112,2.5261,0.0,,X,0
581,DD1519,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,173.0671,2.5261,0.0,1023655.0,X,0
582,DD1410,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,175.5553,2.5261,0.0,1002030.0,X,0
583,DD1414,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,174.3112,2.5261,0.0,1034561.0,X,0
584,DD1418,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,173.0671,2.5261,0.0,1032628.0,X,0
585,DD1610,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,171.823,2.5261,0.0,,X,0
586,DD1614,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,170.5789,2.5261,0.0,1027423.0,X,0
587,DD1618,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,169.3348,2.5261,0.0,1027473.0,X,0
588,DD1711,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,171.823,2.5261,0.0,1027418.0,X,0
589,DD1715,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,170.5789,2.5261,0.0,,X,0
590,DD1719,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,169.3348,2.5261,0.0,1035174.0,X,0
591,DD1911,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,168.0907,2.5261,0.0,,X,0
592,DD1915,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,166.8466,2.5261,0.0,1010303.0,X,0
593,DD1919,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,165.6025,2.5261,0.0,1004881.0,X,0
594,DD1810,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,168.0907,2.5261,0.0,,X,0
595,DD1814,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,166.8466,2.5261,0.0,1035156.0,X,0
596,DD1818,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,165.6025,2.5261,0.0,1035168.0,X,0
597,DD2010,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,164.3584,2.5261,0.0,1035134.0,X,0
598,DD2014,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,163.1143,2.5261,0.0,1035139.0,X,0
599,DD2018,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,161.8702,2.5261,0.0,1002844.0,X,0
600,DD2111,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,164.3584,2.5261,0.0,1037232.0,X,0
601,DD2115,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,163.1143,2.5261,0.0,1037235.0,X,0
602,DD2119,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,161.8702,2.5261,0.0,1036115.0,X,0
603,DD2311,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,160.6261,2.5261,0.0,,X,0
604,DD2315,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,159.382,2.5261,0.0,1001559.0,X,0
605,DD2319,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,243.2431,DD,158.1379,2.5261,0.0,,X,0
606,DD2210,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,160.6261,2.5261,0.0,1037235.0,X,0
607,DD2214,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,159.382,2.5261,0.0,1004851.0,X,0
608,DD2218,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,158.1379,2.5261,0.0,1037233.0,X,0
609,DD2410,1.361915553281094,1.361915553281094,240.8428,1.361915553281094,238.4425,DD,156.8938,2.5261,0.0,,X,0
